source,target,weight,time,electrode
e1_w2_t88,e1_w2_t96,0.125,2,FP2
e1_w2_t89,e1_w2_t96,0.1429,2,FP2
e1_w2_t92,e1_w2_t95,0.3333,2,FP2
e1_w2_t94,e1_w2_t95,1.0,2,FP2
e1_w2_t95,e1_w2_t96,1.0,2,FP2
e1_w2_t96,e1_w2_t97,1.0,2,FP2
e1_w2_t98,e1_w2_t99,1.0,2,FP2
e1_w2_t99,e1_w2_t100,1.0,2,FP2
e1_w2_t107,e1_w2_t108,1.0,2,FP2
e1_w2_t108,e1_w2_t109,1.0,2,FP2
e2_w2_t5,e2_w2_t6,1.0,2,F7
e2_w2_t6,e2_w2_t7,1.0,2,F7
e2_w2_t7,e2_w2_t8,1.0,2,F7
e2_w2_t8,e2_w2_t9,1.0,2,F7
e2_w2_t9,e2_w2_t10,1.0,2,F7
e2_w2_t13,e2_w2_t26,0.0769,2,F7
e2_w2_t15,e2_w2_t16,1.0,2,F7
e2_w2_t15,e2_w2_t25,0.1,2,F7
e2_w2_t16,e2_w2_t17,1.0,2,F7
e2_w2_t17,e2_w2_t18,1.0,2,F7
e2_w2_t17,e2_w2_t24,0.1429,2,F7
e2_w2_t22,e2_w2_t23,1.0,2,F7
e2_w2_t23,e2_w2_t24,1.0,2,F7
e2_w2_t24,e2_w2_t25,1.0,2,F7
e2_w2_t25,e2_w2_t26,1.0,2,F7
e2_w2_t26,e2_w2_t27,1.0,2,F7
e2_w2_t55,e2_w2_t56,1.0,2,F7
e2_w2_t55,e2_w2_t66,0.0909,2,F7
e2_w2_t56,e2_w2_t57,1.0,2,F7
e2_w2_t85,e2_w2_t86,1.0,2,F7
e2_w2_t94,e2_w2_t95,1.0,2,F7
e2_w2_t95,e2_w2_t96,1.0,2,F7
e2_w2_t157,e2_w2_t158,1.0,2,F7
e2_w2_t178,e2_w2_t179,1.0,2,F7
e2_w2_t178,e2_w2_t185,0.1429,2,F7
e2_w2_t211,e2_w2_t226,0.0667,2,F7
e2_w2_t214,e2_w2_t225,0.0909,2,F7
e2_w2_t224,e2_w2_t225,1.0,2,F7
e2_w2_t225,e2_w2_t226,1.0,2,F7
e3_w2_t40,e3_w2_t41,1.0,2,F3
e3_w2_t56,e3_w2_t57,1.0,2,F3
e3_w2_t57,e3_w2_t58,1.0,2,F3
e3_w2_t59,e3_w2_t60,1.0,2,F3
e3_w2_t60,e3_w2_t61,1.0,2,F3
e3_w2_t60,e3_w2_t74,0.0714,2,F3
e3_w2_t60,e3_w2_t75,0.0667,2,F3
e3_w2_t84,e3_w2_t85,1.0,2,F3
e3_w2_t84,e3_w2_t90,0.1667,2,F3
e3_w2_t111,e3_w2_t121,0.1,2,F3
e3_w2_t112,e3_w2_t121,0.1111,2,F3
e3_w2_t119,e3_w2_t120,1.0,2,F3
e3_w2_t120,e3_w2_t121,1.0,2,F3
e3_w2_t187,e3_w2_t188,1.0,2,F3
e3_w2_t245,e3_w2_t246,1.0,2,F3
e3_w2_t246,e3_w2_t249,0.3333,2,F3
e3_w2_t248,e3_w2_t249,1.0,2,F3
e4_w2_t7,e4_w2_t8,1.0,2,FZ
e4_w2_t7,e4_w2_t62,0.0182,2,FZ
e4_w2_t8,e4_w2_t9,1.0,2,FZ
e4_w2_t9,e4_w2_t10,1.0,2,FZ
e5_w2_t11,e5_w2_t12,1.0,2,F4
e5_w2_t12,e5_w2_t13,1.0,2,F4
e5_w2_t13,e5_w2_t14,1.0,2,F4
e5_w2_t41,e5_w2_t42,1.0,2,F4
e5_w2_t87,e5_w2_t88,1.0,2,F4
e5_w2_t88,e5_w2_t89,1.0,2,F4
e5_w2_t88,e5_w2_t94,0.1667,2,F4
e5_w2_t88,e5_w2_t104,0.0625,2,F4
e5_w2_t89,e5_w2_t90,1.0,2,F4
e5_w2_t89,e5_w2_t92,0.3333,2,F4
e5_w2_t92,e5_w2_t93,1.0,2,F4
e5_w2_t153,e5_w2_t157,0.25,2,F4
e5_w2_t156,e5_w2_t157,1.0,2,F4
e6_w2_t4,e6_w2_t5,1.0,2,F8
e6_w2_t5,e6_w2_t6,1.0,2,F8
e6_w2_t8,e6_w2_t9,1.0,2,F8
e6_w2_t9,e6_w2_t10,1.0,2,F8
e6_w2_t12,e6_w2_t27,0.0667,2,F8
e6_w2_t13,e6_w2_t14,1.0,2,F8
e6_w2_t14,e6_w2_t15,1.0,2,F8
e6_w2_t15,e6_w2_t25,0.1,2,F8
e6_w2_t17,e6_w2_t24,0.1429,2,F8
e6_w2_t23,e6_w2_t24,1.0,2,F8
e6_w2_t24,e6_w2_t25,1.0,2,F8
e6_w2_t25,e6_w2_t26,1.0,2,F8
e6_w2_t26,e6_w2_t27,1.0,2,F8
e6_w2_t92,e6_w2_t93,1.0,2,F8
e6_w2_t92,e6_w2_t102,0.1,2,F8
e6_w2_t92,e6_w2_t103,0.0909,2,F8
e6_w2_t93,e6_w2_t94,1.0,2,F8
e6_w2_t93,e6_w2_t100,0.1429,2,F8
e6_w2_t94,e6_w2_t95,1.0,2,F8
e6_w2_t94,e6_w2_t97,0.3333,2,F8
e6_w2_t121,e6_w2_t122,1.0,2,F8
e6_w2_t125,e6_w2_t126,1.0,2,F8
e6_w2_t157,e6_w2_t158,1.0,2,F8
e6_w2_t177,e6_w2_t178,1.0,2,F8
e6_w2_t177,e6_w2_t188,0.0909,2,F8
e6_w2_t178,e6_w2_t179,1.0,2,F8
e6_w2_t202,e6_w2_t203,1.0,2,F8
e6_w2_t252,e6_w2_t253,1.0,2,F8
e6_w2_t253,e6_w2_t254,1.0,2,F8
e7_w2_t7,e7_w2_t8,1.0,2,T7
e7_w2_t8,e7_w2_t9,1.0,2,T7
e7_w2_t9,e7_w2_t10,1.0,2,T7
e7_w2_t54,e7_w2_t90,0.0278,2,T7
e7_w2_t59,e7_w2_t60,1.0,2,T7
e7_w2_t59,e7_w2_t71,0.0833,2,T7
e7_w2_t60,e7_w2_t61,1.0,2,T7
e7_w2_t60,e7_w2_t68,0.125,2,T7
e7_w2_t74,e7_w2_t90,0.0625,2,T7
e7_w2_t75,e7_w2_t76,1.0,2,T7
e7_w2_t76,e7_w2_t77,1.0,2,T7
e7_w2_t76,e7_w2_t89,0.0769,2,T7
e7_w2_t87,e7_w2_t88,1.0,2,T7
e7_w2_t88,e7_w2_t89,1.0,2,T7
e7_w2_t89,e7_w2_t90,1.0,2,T7
e7_w2_t91,e7_w2_t154,0.0159,2,T7
e7_w2_t98,e7_w2_t99,1.0,2,T7
e7_w2_t99,e7_w2_t100,1.0,2,T7
e7_w2_t100,e7_w2_t101,1.0,2,T7
e7_w2_t101,e7_w2_t102,1.0,2,T7
e7_w2_t133,e7_w2_t153,0.05,2,T7
e7_w2_t134,e7_w2_t153,0.0526,2,T7
e7_w2_t139,e7_w2_t140,1.0,2,T7
e7_w2_t139,e7_w2_t150,0.0909,2,T7
e7_w2_t140,e7_w2_t141,1.0,2,T7
e7_w2_t140,e7_w2_t149,0.1111,2,T7
e7_w2_t141,e7_w2_t142,1.0,2,T7
e7_w2_t147,e7_w2_t148,1.0,2,T7
e7_w2_t148,e7_w2_t149,1.0,2,T7
e7_w2_t149,e7_w2_t150,1.0,2,T7
e7_w2_t150,e7_w2_t151,1.0,2,T7
e7_w2_t151,e7_w2_t152,1.0,2,T7
e7_w2_t152,e7_w2_t153,1.0,2,T7
e7_w2_t153,e7_w2_t154,1.0,2,T7
e7_w2_t156,e7_w2_t157,1.0,2,T7
e7_w2_t156,e7_w2_t168,0.0833,2,T7
e7_w2_t157,e7_w2_t158,1.0,2,T7
e7_w2_t158,e7_w2_t168,0.1,2,T7
e7_w2_t161,e7_w2_t167,0.1667,2,T7
e7_w2_t166,e7_w2_t167,1.0,2,T7
e7_w2_t167,e7_w2_t168,1.0,2,T7
e7_w2_t168,e7_w2_t169,1.0,2,T7
e7_w2_t169,e7_w2_t170,1.0,2,T7
e7_w2_t175,e7_w2_t176,1.0,2,T7
e7_w2_t175,e7_w2_t233,0.0172,2,T7
e7_w2_t176,e7_w2_t177,1.0,2,T7
e7_w2_t176,e7_w2_t213,0.027,2,T7
e7_w2_t177,e7_w2_t178,1.0,2,T7
e7_w2_t179,e7_w2_t180,1.0,2,T7
e7_w2_t180,e7_w2_t181,1.0,2,T7
e7_w2_t181,e7_w2_t182,1.0,2,T7
e7_w2_t181,e7_w2_t187,0.1667,2,T7
e7_w2_t181,e7_w2_t188,0.1429,2,T7
e7_w2_t181,e7_w2_t189,0.125,2,T7
e7_w2_t182,e7_w2_t183,1.0,2,T7
e7_w2_t182,e7_w2_t185,0.3333,2,T7
e7_w2_t190,e7_w2_t191,1.0,2,T7
e7_w2_t201,e7_w2_t207,0.1667,2,T7
e7_w2_t202,e7_w2_t207,0.2,2,T7
e7_w2_t206,e7_w2_t207,1.0,2,T7
e7_w2_t207,e7_w2_t208,1.0,2,T7
e7_w2_t218,e7_w2_t219,1.0,2,T7
e7_w2_t219,e7_w2_t220,1.0,2,T7
e7_w2_t219,e7_w2_t227,0.125,2,T7
e7_w2_t220,e7_w2_t221,1.0,2,T7
e7_w2_t227,e7_w2_t228,1.0,2,T7
e7_w2_t238,e7_w2_t249,0.0909,2,T7
e7_w2_t239,e7_w2_t249,0.1,2,T7
e7_w2_t242,e7_w2_t248,0.1667,2,T7
e7_w2_t247,e7_w2_t248,1.0,2,T7
e7_w2_t248,e7_w2_t249,1.0,2,T7
e7_w2_t249,e7_w2_t250,1.0,2,T7
e11_w2_t7,e11_w2_t8,1.0,2,T8
e11_w2_t8,e11_w2_t9,1.0,2,T8
e11_w2_t30,e11_w2_t31,1.0,2,T8
e11_w2_t91,e11_w2_t92,1.0,2,T8
e11_w2_t138,e11_w2_t139,1.0,2,T8
e11_w2_t151,e11_w2_t152,1.0,2,T8
e11_w2_t152,e11_w2_t153,1.0,2,T8
e11_w2_t155,e11_w2_t156,1.0,2,T8
e11_w2_t155,e11_w2_t160,0.2,2,T8
e11_w2_t199,e11_w2_t206,0.1429,2,T8
e11_w2_t205,e11_w2_t206,1.0,2,T8
e15_w2_t90,e15_w2_t91,1.0,2,P4
e15_w2_t137,e15_w2_t138,1.0,2,P4
e15_w2_t169,e15_w2_t170,1.0,2,P4
e15_w2_t169,e15_w2_t200,0.0323,2,P4
e15_w2_t170,e15_w2_t171,1.0,2,P4
e16_w2_t27,e16_w2_t28,1.0,2,P8
e16_w2_t28,e16_w2_t29,1.0,2,P8
e16_w2_t35,e16_w2_t36,1.0,2,P8
e16_w2_t44,e16_w2_t45,1.0,2,P8
e16_w2_t45,e16_w2_t46,1.0,2,P8
e16_w2_t45,e16_w2_t56,0.0909,2,P8
e16_w2_t205,e16_w2_t206,1.0,2,P8
e16_w2_t206,e16_w2_t207,1.0,2,P8
e17_w2_t5,e17_w2_t6,1.0,2,O1
e17_w2_t6,e17_w2_t7,1.0,2,O1
e17_w2_t22,e17_w2_t23,1.0,2,O1
e17_w2_t23,e17_w2_t24,1.0,2,O1
e17_w2_t24,e17_w2_t25,1.0,2,O1
e17_w2_t25,e17_w2_t26,1.0,2,O1
e17_w2_t26,e17_w2_t27,1.0,2,O1
e17_w2_t32,e17_w2_t33,1.0,2,O1
e17_w2_t33,e17_w2_t45,0.0833,2,O1
e17_w2_t42,e17_w2_t43,1.0,2,O1
e17_w2_t43,e17_w2_t44,1.0,2,O1
e17_w2_t44,e17_w2_t45,1.0,2,O1
e17_w2_t45,e17_w2_t46,1.0,2,O1
e17_w2_t50,e17_w2_t51,1.0,2,O1
e17_w2_t50,e17_w2_t147,0.0103,2,O1
e17_w2_t51,e17_w2_t52,1.0,2,O1
e17_w2_t51,e17_w2_t65,0.0714,2,O1
e17_w2_t87,e17_w2_t102,0.0667,2,O1
e17_w2_t89,e17_w2_t101,0.0833,2,O1
e17_w2_t92,e17_w2_t100,0.125,2,O1
e17_w2_t99,e17_w2_t100,1.0,2,O1
e17_w2_t100,e17_w2_t101,1.0,2,O1
e17_w2_t101,e17_w2_t102,1.0,2,O1
e18_w2_t22,e18_w2_t23,1.0,2,OZ
e18_w2_t23,e18_w2_t24,1.0,2,OZ
e18_w2_t23,e18_w2_t93,0.0143,2,OZ
e18_w2_t24,e18_w2_t25,1.0,2,OZ
e18_w2_t24,e18_w2_t53,0.0345,2,OZ
e18_w2_t24,e18_w2_t89,0.0154,2,OZ
e18_w2_t25,e18_w2_t26,1.0,2,OZ
e19_w2_t28,e19_w2_t29,1.0,2,O2
e19_w2_t56,e19_w2_t57,1.0,2,O2
e19_w2_t57,e19_w2_t58,1.0,2,O2
e19_w2_t57,e19_w2_t70,0.0769,2,O2
e19_w2_t92,e19_w2_t93,1.0,2,O2
e19_w2_t93,e19_w2_t94,1.0,2,O2
e19_w2_t104,e19_w2_t105,1.0,2,O2
e19_w2_t105,e19_w2_t106,1.0,2,O2
e19_w2_t122,e19_w2_t123,1.0,2,O2
e19_w2_t122,e19_w2_t128,0.1667,2,O2
e19_w2_t137,e19_w2_t138,1.0,2,O2
e19_w2_t156,e19_w2_t157,1.0,2,O2
e19_w2_t184,e19_w2_t185,1.0,2,O2
e19_w2_t185,e19_w2_t186,1.0,2,O2
e19_w2_t201,e19_w2_t205,0.25,2,O2
e19_w2_t204,e19_w2_t205,1.0,2,O2
e19_w2_t217,e19_w2_t218,1.0,2,O2
e20_w2_t220,e20_w2_t221,1.0,2,A1
e2_w3_t77,e2_w3_t107,0.0333,3,F7
e2_w3_t105,e2_w3_t106,1.0,3,F7
e2_w3_t106,e2_w3_t107,1.0,3,F7
e2_w3_t107,e2_w3_t108,1.0,3,F7
e2_w3_t157,e2_w3_t158,1.0,3,F7
e2_w3_t157,e2_w3_t192,0.0286,3,F7
e2_w3_t158,e2_w3_t159,1.0,3,F7
e2_w3_t158,e2_w3_t176,0.0556,3,F7
e2_w3_t197,e2_w3_t198,1.0,3,F7
e2_w3_t213,e2_w3_t214,1.0,3,F7
e2_w3_t213,e2_w3_t220,0.1429,3,F7
e2_w3_t213,e2_w3_t223,0.1,3,F7
e2_w3_t214,e2_w3_t215,1.0,3,F7
e3_w3_t39,e3_w3_t40,1.0,3,F3
e3_w3_t40,e3_w3_t41,1.0,3,F3
e3_w3_t75,e3_w3_t76,1.0,3,F3
e3_w3_t76,e3_w3_t77,1.0,3,F3
e3_w3_t76,e3_w3_t185,0.0092,3,F3
e3_w3_t91,e3_w3_t92,1.0,3,F3
e3_w3_t92,e3_w3_t93,1.0,3,F3
e3_w3_t92,e3_w3_t117,0.04,3,F3
e3_w3_t106,e3_w3_t107,1.0,3,F3
e3_w3_t107,e3_w3_t108,1.0,3,F3
e3_w3_t114,e3_w3_t115,1.0,3,F3
e3_w3_t115,e3_w3_t116,1.0,3,F3
e3_w3_t120,e3_w3_t121,1.0,3,F3
e3_w3_t183,e3_w3_t184,1.0,3,F3
e3_w3_t184,e3_w3_t185,1.0,3,F3
e3_w3_t235,e3_w3_t236,1.0,3,F3
e3_w3_t235,e3_w3_t244,0.1111,3,F3
e3_w3_t251,e3_w3_t252,1.0,3,F3
e3_w3_t252,e3_w3_t253,1.0,3,F3
e5_w3_t44,e5_w3_t45,1.0,3,F4
e6_w3_t9,e6_w3_t10,1.0,3,F8
e6_w3_t10,e6_w3_t11,1.0,3,F8
e6_w3_t124,e6_w3_t125,1.0,3,F8
e6_w3_t184,e6_w3_t185,1.0,3,F8
e6_w3_t188,e6_w3_t189,1.0,3,F8
e6_w3_t204,e6_w3_t205,1.0,3,F8
e6_w3_t205,e6_w3_t206,1.0,3,F8
e6_w3_t206,e6_w3_t207,1.0,3,F8
e7_w3_t0,e7_w3_t16,0.0625,3,T7
e7_w3_t4,e7_w3_t5,1.0,3,T7
e7_w3_t5,e7_w3_t6,1.0,3,T7
e7_w3_t9,e7_w3_t10,1.0,3,T7
e7_w3_t13,e7_w3_t14,1.0,3,T7
e7_w3_t14,e7_w3_t15,1.0,3,T7
e7_w3_t15,e7_w3_t16,1.0,3,T7
e7_w3_t27,e7_w3_t28,1.0,3,T7
e7_w3_t28,e7_w3_t29,1.0,3,T7
e7_w3_t32,e7_w3_t33,1.0,3,T7
e7_w3_t60,e7_w3_t61,1.0,3,T7
e7_w3_t72,e7_w3_t73,1.0,3,T7
e7_w3_t75,e7_w3_t76,1.0,3,T7
e7_w3_t76,e7_w3_t77,1.0,3,T7
e7_w3_t80,e7_w3_t96,0.0625,3,T7
e7_w3_t81,e7_w3_t96,0.0667,3,T7
e7_w3_t95,e7_w3_t96,1.0,3,T7
e7_w3_t123,e7_w3_t124,1.0,3,T7
e7_w3_t124,e7_w3_t125,1.0,3,T7
e7_w3_t156,e7_w3_t157,1.0,3,T7
e7_w3_t156,e7_w3_t179,0.0435,3,T7
e7_w3_t200,e7_w3_t201,1.0,3,T7
e7_w3_t204,e7_w3_t205,1.0,3,T7
e10_w3_t92,e10_w3_t93,1.0,3,C4
e11_w3_t8,e11_w3_t9,1.0,3,T8
e11_w3_t9,e11_w3_t10,1.0,3,T8
e11_w3_t12,e11_w3_t13,1.0,3,T8
e11_w3_t13,e11_w3_t14,1.0,3,T8
e15_w3_t6,e15_w3_t7,1.0,3,P4
e15_w3_t12,e15_w3_t13,1.0,3,P4
e15_w3_t201,e15_w3_t202,1.0,3,P4
e15_w3_t202,e15_w3_t222,0.05,3,P4
e15_w3_t220,e15_w3_t221,1.0,3,P4
e15_w3_t221,e15_w3_t222,1.0,3,P4
e15_w3_t222,e15_w3_t223,1.0,3,P4
e15_w3_t248,e15_w3_t249,1.0,3,P4
e15_w3_t249,e15_w3_t250,1.0,3,P4
e17_w3_t72,e17_w3_t73,1.0,3,O1
e18_w3_t213,e18_w3_t214,1.0,3,OZ
e19_w3_t8,e19_w3_t9,1.0,3,O2
e19_w3_t9,e19_w3_t10,1.0,3,O2
e19_w3_t12,e19_w3_t13,1.0,3,O2
e19_w3_t13,e19_w3_t14,1.0,3,O2
e19_w3_t25,e19_w3_t26,1.0,3,O2
e19_w3_t72,e19_w3_t73,1.0,3,O2
e19_w3_t72,e19_w3_t240,0.006,3,O2
e19_w3_t73,e19_w3_t74,1.0,3,O2
e19_w3_t88,e19_w3_t89,1.0,3,O2
e19_w3_t89,e19_w3_t90,1.0,3,O2
e19_w3_t92,e19_w3_t93,1.0,3,O2
e19_w3_t93,e19_w3_t94,1.0,3,O2
e19_w3_t137,e19_w3_t138,1.0,3,O2
e19_w3_t153,e19_w3_t157,0.25,3,O2
e19_w3_t156,e19_w3_t157,1.0,3,O2
e19_w3_t157,e19_w3_t158,1.0,3,O2
e19_w3_t217,e19_w3_t218,1.0,3,O2
e2_w4_t12,e2_w4_t13,1.0,4,F7
e2_w4_t13,e2_w4_t14,1.0,4,F7
e2_w4_t42,e2_w4_t43,1.0,4,F7
e2_w4_t43,e2_w4_t44,1.0,4,F7
e2_w4_t148,e2_w4_t149,1.0,4,F7
e2_w4_t149,e2_w4_t150,1.0,4,F7
e2_w4_t200,e2_w4_t201,1.0,4,F7
e2_w4_t201,e2_w4_t202,1.0,4,F7
e2_w4_t202,e2_w4_t203,1.0,4,F7
e2_w4_t210,e2_w4_t211,1.0,4,F7
e3_w4_t8,e3_w4_t9,1.0,4,F3
e3_w4_t9,e3_w4_t10,1.0,4,F3
e3_w4_t55,e3_w4_t73,0.0556,4,F3
e3_w4_t58,e3_w4_t73,0.0667,4,F3
e3_w4_t72,e3_w4_t73,1.0,4,F3
e3_w4_t123,e3_w4_t124,1.0,4,F3
e3_w4_t139,e3_w4_t140,1.0,4,F3
e3_w4_t140,e3_w4_t141,1.0,4,F3
e3_w4_t140,e3_w4_t153,0.0769,4,F3
e3_w4_t141,e3_w4_t152,0.0909,4,F3
e3_w4_t151,e3_w4_t152,1.0,4,F3
e3_w4_t152,e3_w4_t153,1.0,4,F3
e3_w4_t153,e3_w4_t154,1.0,4,F3
e3_w4_t203,e3_w4_t204,1.0,4,F3
e3_w4_t251,e3_w4_t252,1.0,4,F3
e5_w4_t73,e5_w4_t74,1.0,4,F4
e6_w4_t60,e6_w4_t61,1.0,4,F8
e6_w4_t60,e6_w4_t72,0.0833,4,F8
e6_w4_t83,e6_w4_t90,0.1429,4,F8
e6_w4_t89,e6_w4_t90,1.0,4,F8
e6_w4_t90,e6_w4_t91,1.0,4,F8
e6_w4_t185,e6_w4_t186,1.0,4,F8
e6_w4_t186,e6_w4_t187,1.0,4,F8
e6_w4_t201,e6_w4_t202,1.0,4,F8
e6_w4_t202,e6_w4_t203,1.0,4,F8
e6_w4_t252,e6_w4_t253,1.0,4,F8
e6_w4_t253,e6_w4_t254,1.0,4,F8
e6_w4_t254,e6_w4_t255,1.0,4,F8
e7_w4_t7,e7_w4_t8,1.0,4,T7
e7_w4_t8,e7_w4_t9,1.0,4,T7
e7_w4_t9,e7_w4_t10,1.0,4,T7
e7_w4_t12,e7_w4_t13,1.0,4,T7
e7_w4_t12,e7_w4_t24,0.0833,4,T7
e7_w4_t27,e7_w4_t28,1.0,4,T7
e7_w4_t27,e7_w4_t75,0.0208,4,T7
e7_w4_t27,e7_w4_t185,0.0063,4,T7
e7_w4_t28,e7_w4_t29,1.0,4,T7
e7_w4_t29,e7_w4_t30,1.0,4,T7
e7_w4_t29,e7_w4_t40,0.0909,4,T7
e7_w4_t29,e7_w4_t42,0.0769,4,T7
e7_w4_t30,e7_w4_t31,1.0,4,T7
e7_w4_t30,e7_w4_t39,0.1111,4,T7
e7_w4_t39,e7_w4_t40,1.0,4,T7
e7_w4_t40,e7_w4_t41,1.0,4,T7
e7_w4_t41,e7_w4_t42,1.0,4,T7
e7_w4_t49,e7_w4_t74,0.04,4,T7
e7_w4_t53,e7_w4_t73,0.05,4,T7
e7_w4_t59,e7_w4_t73,0.0714,4,T7
e7_w4_t68,e7_w4_t73,0.2,4,T7
e7_w4_t72,e7_w4_t73,1.0,4,T7
e7_w4_t73,e7_w4_t74,1.0,4,T7
e7_w4_t92,e7_w4_t93,1.0,4,T7
e7_w4_t139,e7_w4_t140,1.0,4,T7
e7_w4_t183,e7_w4_t184,1.0,4,T7
e7_w4_t184,e7_w4_t185,1.0,4,T7
e7_w4_t206,e7_w4_t207,1.0,4,T7
e7_w4_t207,e7_w4_t208,1.0,4,T7
e7_w4_t212,e7_w4_t213,1.0,4,T7
e7_w4_t213,e7_w4_t214,1.0,4,T7
e7_w4_t213,e7_w4_t217,0.25,4,T7
e7_w4_t251,e7_w4_t252,1.0,4,T7
e7_w4_t252,e7_w4_t253,1.0,4,T7
e9_w4_t39,e9_w4_t40,1.0,4,CZ
e9_w4_t123,e9_w4_t124,1.0,4,CZ
e9_w4_t124,e9_w4_t125,1.0,4,CZ
e9_w4_t125,e9_w4_t138,0.0769,4,CZ
e9_w4_t136,e9_w4_t137,1.0,4,CZ
e9_w4_t137,e9_w4_t138,1.0,4,CZ
e10_w4_t21,e10_w4_t28,0.1429,4,C4
e10_w4_t27,e10_w4_t28,1.0,4,C4
e10_w4_t28,e10_w4_t29,1.0,4,C4
e10_w4_t81,e10_w4_t82,1.0,4,C4
e10_w4_t82,e10_w4_t83,1.0,4,C4
e10_w4_t82,e10_w4_t93,0.0909,4,C4
e10_w4_t83,e10_w4_t84,1.0,4,C4
e10_w4_t83,e10_w4_t92,0.1111,4,C4
e10_w4_t91,e10_w4_t92,1.0,4,C4
e10_w4_t92,e10_w4_t93,1.0,4,C4
e10_w4_t93,e10_w4_t94,1.0,4,C4
e10_w4_t99,e10_w4_t100,1.0,4,C4
e10_w4_t100,e10_w4_t101,1.0,4,C4
e10_w4_t100,e10_w4_t118,0.0556,4,C4
e10_w4_t101,e10_w4_t102,1.0,4,C4
e10_w4_t101,e10_w4_t115,0.0714,4,C4
e10_w4_t146,e10_w4_t158,0.0833,4,C4
e10_w4_t149,e10_w4_t157,0.125,4,C4
e10_w4_t150,e10_w4_t157,0.1429,4,C4
e10_w4_t155,e10_w4_t156,1.0,4,C4
e10_w4_t156,e10_w4_t157,1.0,4,C4
e10_w4_t157,e10_w4_t158,1.0,4,C4
e11_w4_t26,e11_w4_t41,0.0667,4,T8
e11_w4_t27,e11_w4_t28,1.0,4,T8
e11_w4_t27,e11_w4_t38,0.0909,4,T8
e11_w4_t39,e11_w4_t40,1.0,4,T8
e11_w4_t40,e11_w4_t41,1.0,4,T8
e11_w4_t41,e11_w4_t42,1.0,4,T8
e11_w4_t85,e11_w4_t86,1.0,4,T8
e11_w4_t205,e11_w4_t206,1.0,4,T8
e11_w4_t212,e11_w4_t213,1.0,4,T8
e11_w4_t212,e11_w4_t225,0.0769,4,T8
e11_w4_t213,e11_w4_t214,1.0,4,T8
e11_w4_t214,e11_w4_t215,1.0,4,T8
e11_w4_t216,e11_w4_t223,0.1429,4,T8
e11_w4_t221,e11_w4_t222,1.0,4,T8
e11_w4_t222,e11_w4_t223,1.0,4,T8
e11_w4_t223,e11_w4_t224,1.0,4,T8
e11_w4_t251,e11_w4_t252,1.0,4,T8
e15_w4_t137,e15_w4_t138,1.0,4,P4
e15_w4_t137,e15_w4_t142,0.2,4,P4
e15_w4_t180,e15_w4_t190,0.1,4,P4
e15_w4_t188,e15_w4_t189,1.0,4,P4
e15_w4_t189,e15_w4_t190,1.0,4,P4
e15_w4_t200,e15_w4_t201,1.0,4,P4
e15_w4_t201,e15_w4_t202,1.0,4,P4
e15_w4_t201,e15_w4_t205,0.25,4,P4
e15_w4_t217,e15_w4_t218,1.0,4,P4
e15_w4_t218,e15_w4_t219,1.0,4,P4
e16_w4_t137,e16_w4_t138,1.0,4,P8
e16_w4_t138,e16_w4_t139,1.0,4,P8
e16_w4_t174,e16_w4_t175,1.0,4,P8
e17_w4_t20,e17_w4_t28,0.125,4,O1
e17_w4_t27,e17_w4_t28,1.0,4,O1
e17_w4_t28,e17_w4_t29,1.0,4,O1
e17_w4_t29,e17_w4_t30,1.0,4,O1
e17_w4_t79,e17_w4_t80,1.0,4,O1
e17_w4_t79,e17_w4_t94,0.0667,4,O1
e17_w4_t80,e17_w4_t81,1.0,4,O1
e17_w4_t81,e17_w4_t82,1.0,4,O1
e17_w4_t81,e17_w4_t94,0.0769,4,O1
e17_w4_t82,e17_w4_t83,1.0,4,O1
e17_w4_t82,e17_w4_t93,0.0909,4,O1
e17_w4_t84,e17_w4_t92,0.125,4,O1
e17_w4_t90,e17_w4_t91,1.0,4,O1
e17_w4_t91,e17_w4_t92,1.0,4,O1
e17_w4_t92,e17_w4_t93,1.0,4,O1
e17_w4_t93,e17_w4_t94,1.0,4,O1
e17_w4_t94,e17_w4_t95,1.0,4,O1
e17_w4_t101,e17_w4_t102,1.0,4,O1
e17_w4_t102,e17_w4_t103,1.0,4,O1
e17_w4_t197,e17_w4_t198,1.0,4,O1
e19_w4_t9,e19_w4_t10,1.0,4,O2
e19_w4_t50,e19_w4_t78,0.0357,4,O2
e19_w4_t72,e19_w4_t77,0.2,4,O2
e19_w4_t75,e19_w4_t76,1.0,4,O2
e19_w4_t76,e19_w4_t77,1.0,4,O2
e19_w4_t77,e19_w4_t78,1.0,4,O2
e19_w4_t89,e19_w4_t90,1.0,4,O2
e19_w4_t124,e19_w4_t125,1.0,4,O2
e19_w4_t136,e19_w4_t137,1.0,4,O2
e19_w4_t136,e19_w4_t146,0.1,4,O2
e19_w4_t137,e19_w4_t138,1.0,4,O2
e19_w4_t137,e19_w4_t141,0.25,4,O2
e19_w4_t156,e19_w4_t157,1.0,4,O2
e19_w4_t199,e19_w4_t205,0.1667,4,O2
e19_w4_t200,e19_w4_t205,0.2,4,O2
e19_w4_t203,e19_w4_t204,1.0,4,O2
e19_w4_t204,e19_w4_t205,1.0,4,O2
e19_w4_t205,e19_w4_t206,1.0,4,O2
e19_w4_t220,e19_w4_t221,1.0,4,O2
e19_w4_t221,e19_w4_t222,1.0,4,O2
